id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn10126_c0	=>	c0	(FSW8-bin-1.genome.CDS.2081) and (FSW8-bin-1.genome.CDS.2082)	succinate dehyrdogenase_c0	Unknown	Unknown	None	(1) cpd00982[c0] + (1) cpd15560[c0] => (1) cpd00015[c0] + (1) cpd00067[c0] + (1) cpd15561[c0]
rxn10209_c0	=>	c0	() and (FSW8-bin-1.genome.CDS.1782)	anteisopentadecanoyl-glycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd00080[c0] + (1) cpd11439[c0] => (1) cpd00010[c0] + (1) cpd15675[c0]
rxn08084_c0	=>	c0	(FSW8-bin-1.genome.CDS.1555) or (FSW8-bin-1.genome.CDS.1639)	1-tetradecanoyl-sn-glycerol 3-phosphate O-acyltransferase (n-C14:0)_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11466[c0] + (1) cpd15331[c0] => (1) cpd11493[c0] + (1) cpd15522[c0]
rxn10225_c0	<=>	c0	FSW8-bin-1.genome.CDS.1690	isohexadecanoyl-phosphatidate cytidylyltransferase_c0	Unknown	Unknown	None	(1) cpd00052[c0] + (1) cpd15682[c0] <=> (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd15688[c0]
rxn01486_c0	=>	c0	FSW8-bin-1.genome.CDS.2118	trans,trans-Farnesyl-diphosphate:isopentenyl-diphosphate farnesyltranstransferase_c0	Unknown	Unknown	None	(1) cpd00113[c0] + (1) cpd00350[c0] => (1) cpd00012[c0] + (1) cpd00067[c0] + (1) cpd00289[c0]
rxn00898_c0	=>	c0	FSW8-bin-1.genome.CDS.2607	2,3-Dihydroxy-3-methylbutanoate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd02498[c0] => (1) cpd00001[c0] + (1) cpd00123[c0]
rxn05444_c0	=>	c0	FSW8-bin-1.genome.CDS.1634	15-methyl-trans-hexa-dec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific)_c0	Unknown	Unknown	None	(1) cpd00004[c0] + (1) cpd00067[c0] + (1) cpd11543[c0] => (1) cpd00003[c0] + (1) cpd11544[c0]
rxn10205_c0	=>	c0	(FSW8-bin-1.genome.CDS.1782) and ()	isoheptadecanoyl-glycerol-3-phosphate O-acyltransferase_c0	Unknown	Unknown	None	(1) cpd00080[c0] + (1) cpd11432[c0] => (1) cpd00010[c0] + (1) cpd15671[c0]
rxn05040_c0	=>	c0	(FSW8-bin-1.genome.CDS.2854) and (FSW8-bin-1.genome.CDS.2854)	D-ribulose 5-phosphate formate-lyase (L-3,4-dihydroxybutan-2-one 4-phosphate-forming)_c0	Unknown	Unknown	None	(1) cpd00171[c0] => (1) cpd00047[c0] + (1) cpd00067[c0] + (1) cpd11225[c0]
rxn05400_c0	=>	c0	(FSW8-bin-1.genome.CDS.1594) and (FSW8-bin-1.genome.CDS.1943)	11-methyl-dodecanoyl-ACP:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating)_c0	Unknown	Unknown	None	(1) cpd11492[c0] + (1) cpd11536[c0] => (1) cpd00011[c0] + (1) cpd11493[c0] + (1) cpd11537[c0]
rxn02090_c0	<=>	c0	FSW8-bin-1.genome.CDS.2854	Creatinine iminohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00067[c0] + (1) cpd00585[c0] <=> (1) cpd00013[c0] + (1) cpd01679[c0]
rxn01750_c0	=>	c0	FSW8-bin-1.genome.CDS.2516	CDPglucose 4,6-hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00390[c0] => (1) cpd00001[c0] + (1) cpd00897[c0]
rxn05814_c0	<=>	c0	FSW8-bin-1.genome.CDS.2844	ATP:nucleoside-phosphate phosphotransferase_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd12232[c0] <=> (1) cpd00008[c0] + (1) cpd00354[c0]
rxn05542_c0	=>	c0	((FSW8-bin-1.genome.CDS.2691) or (FSW8-bin-1.genome.CDS.1582)) or (FSW8-bin-1.genome.CDS.1581) or (FSW8-bin-1.genome.CDS.2559) or (FSW8-bin-1.genome.CDS.2694)	oligopeptide-transporting ATPase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00002[c0] + (1) cpd11585[e0] => (1) cpd00008[c0] + (1) cpd00009[c0] + (1) cpd00067[c0] + (1) cpd11585[c0]
rxn00539_c0	=>	c0	FSW8-bin-1.genome.CDS.2195	ethanolamine ammonia-lyase (acetaldehyde-forming)_c0	Unknown	Unknown	None	(1) cpd00162[c0] => (1) cpd00013[c0] + (1) cpd00071[c0]
