id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn00883_c0	=>	c0	MEint11576.genome.CDS.1626	1D-myo-Inositol 3-phosphate phosphahydrolase_c0	Unknown	Unknown	None	(1) cpd02484[c0] + (1) cpd00001[c0] => (1) cpd00121[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
rxn01923_c0	=>	c0	(MEint11576.genome.CDS.2224) or (MEint11576.genome.CDS.1631) or (MEint11576.genome.CDS.2618) or (MEint11576.genome.CDS.1741) or (MEint11576.genome.CDS.1984)	2-Methylpropanoyl-CoA:oxygen 2,3-oxidoreductase_c0	Unknown	Unknown	None	(2) cpd00481[c0] + (1) cpd00007[c0] => (2) cpd02187[c0] + (2) cpd00001[c0]
rxn00248_c0	<=>	c0	MEint11576.genome.CDS.1962	(S)-malate:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00130[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00032[c0] + (1) cpd00004[c0]
rxn05734_c0	<=>	c0	(MEint11576.genome.CDS.2508) or (MEint11576.genome.CDS.2577) or (MEint11576.genome.CDS.2511)	aldehyde dehydrogenase (glyoxylate, NAD)_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00040[c0] + (1) cpd00003[c0] <=> (2) cpd00067[c0] + (1) cpd00180[c0] + (1) cpd00004[c0]
rxn01302_c0	<=>	c0	MEint11576.genome.CDS.1783	L-Homoserine:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00006[c0] + (1) cpd00227[c0] <=> (1) cpd00067[c0] + (1) cpd00346[c0] + (1) cpd00005[c0]
rxn05422_c0	<=>	c0	(MEint11576.genome.CDS.1645) or (MEint11576.genome.CDS.2029) or (MEint11576.genome.CDS.1327) or (MEint11576.genome.CDS.1505) or (MEint11576.genome.CDS.1519) or (MEint11576.genome.CDS.1464) or (MEint11576.genome.CDS.2570)	10-methyl-3-oxo-undecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11558[c0] + (1) cpd00005[c0] <=> (1) cpd00006[c0] + (1) cpd11559[c0]
rxn00048_c0	=>	c0	(MEint11576.genome.CDS.2349) or (MEint11576.genome.CDS.2461)	6,7-Dimethyl-8-(1-D-ribityl)lumazine:6,7-dimethyl-8-(1-D-ribityl)_c0	Unknown	Unknown	None	(2) cpd02656[c0] => (1) cpd02882[c0] + (1) cpd00220[c0]
rxn12637_c0	<=>	c0	(MEint11576.genome.CDS.1799) or (MEint11576.genome.CDS.2320) or (MEint11576.genome.CDS.1842)	aminopeptidase_c0	Unknown	Unknown	None	(1) cpd11589[c0] + (1) cpd00001[c0] <=> (1) cpd00041[c0] + (1) cpd00033[c0]
rxn00902_c0	<=	c0	MEint11576.genome.CDS.1322	3-Carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd01646[c0] + (1) cpd00010[c0] <= (1) cpd00123[c0] + (1) cpd00001[c0] + (1) cpd00022[c0]
rxn05187_c0	=>	c0	() and (MEint11576.genome.CDS.2190) and (MEint11576.genome.CDS.2189)	Vitamin ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd03424[e0] => (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd03424[c0] + (1) cpd00008[c0]
rxn02853_c0	=>	c0	(MEint11576.genome.CDS.2508) or (MEint11576.genome.CDS.2577) or (MEint11576.genome.CDS.2511)	Imidazole acetaldehyde:NAD+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd03052[c0] + (1) cpd00001[c0] + (1) cpd00003[c0] => (2) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd01831[c0]
rxn05372_c0	<=>	c0	(MEint11576.genome.CDS.1645) or (MEint11576.genome.CDS.2029) or (MEint11576.genome.CDS.1327) or (MEint11576.genome.CDS.1505) or (MEint11576.genome.CDS.1519) or (MEint11576.genome.CDS.1464) or (MEint11576.genome.CDS.2570)	10-methyl-3-oxo-dodecanoyl-ACP:NADP+ oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00067[c0] + (1) cpd11508[c0] + (1) cpd00005[c0] <=> (1) cpd11509[c0] + (1) cpd00006[c0]
rxn00459_c0	<=>	c0	MEint11576.genome.CDS.1849	2-Phospho-D-glycerate hydro-lyase_c0	Unknown	Unknown	None	(1) cpd00482[c0] <=> (1) cpd00001[c0] + (1) cpd00061[c0]
rxn02949_c0	<=>	c0	(MEint11576.genome.CDS.1292) or ((MEint11576.genome.CDS.1301) or (MEint11576.genome.CDS.1724))	(S)-3-Hydroxyisobutyryl-CoA hydro-lyase_c0	Unknown	Unknown	None	(1) cpd02187[c0] + (1) cpd00001[c0] <=> (1) cpd03572[c0]
rxn10259_c0	<=>	c0	(MEint11576.genome.CDS.2115) or (MEint11576.genome.CDS.2067)	isoheptadecanoyl-CDPdiacylglycerol:sn-glycerol-3-phosphate 3-phosphatidyltransferase_c0	Unknown	Unknown	None	(1) cpd15683[c0] + (1) cpd00080[c0] <=> (1) cpd15716[c0] + (1) cpd00046[c0]
rxn00929_c0	<=>	c0	MEint11576.genome.CDS.1431	L-Proline:NAD+ 5-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00129[c0] + (1) cpd00003[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd02431[c0]
rxn01101_c0	<=>	c0	(MEint11576.genome.CDS.2311) or (MEint11576.genome.CDS.2475) or (MEint11576.genome.CDS.1484)	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase_c0	Unknown	Unknown	None	(1) cpd00003[c0] + (1) cpd00169[c0] <=> (1) cpd00067[c0] + (1) cpd00004[c0] + (1) cpd02069[c0]
