id	direction	compartment	gpr	name	enzyme	pathway	reference	equation
rxn03241_c0	<=>	c0	AAA028E20_AnnotatedGenome.CDS.1692	(S)-3-Hydroxytetradecanoyl-CoA hydro-lyase_c0	Unknown	Unknown	None	(1) cpd03115[c0] <=> (1) cpd00001[c0] + (1) cpd03127[c0]
rxn00640_c0	<=>	c0	AAA028E20_AnnotatedGenome.CDS.1165	GDP:D-mannose-1-phosphate guanylyltransferase_c0	Unknown	Unknown	None	(1) cpd00485[c0] + (1) cpd00031[c0] <=> (1) cpd00067[c0] + (1) cpd00009[c0] + (1) cpd00083[c0]
rxn10806_c0	=>	c0	(AAA028E20_AnnotatedGenome.CDS.1175) or (AAA028E20_AnnotatedGenome.CDS.1174)	cytochrome oxidase bd (menaquinol-8: 2 protons)_c0	Unknown	Unknown	None	(2) cpd00067[c0] + (0.5) cpd00007[c0] + (1) cpd15499[c0] => (2) cpd00067[e0] + (1) cpd00001[c0] + (1) cpd15500[c0]
rxn12851_c0	=>	c0	((AAA028E20_AnnotatedGenome.CDS.1511) or (AAA028E20_AnnotatedGenome.CDS.1184)) or (AAA028E20_AnnotatedGenome.CDS.1187) or (AAA028E20_AnnotatedGenome.CDS.1188)	Gly-Try ABC transporters_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00001[c0] + (1) cpd15606[e0] => (1) cpd00009[c0] + (1) cpd00008[c0] + (1) cpd15606[c0]
rxn05153_c0	=>	c0	() and (AAA028E20_AnnotatedGenome.CDS.1086) and () and ()	Sulfate-ABC transport_c0	Unknown	Unknown	None	(1) cpd00002[c0] + (1) cpd00048[e0] + (1) cpd00001[c0] => (1) cpd00067[c0] + (1) cpd00048[c0] + (1) cpd00009[c0] + (1) cpd00008[c0]
rxn10122_c0	<=>	c0	(AAA028E20_AnnotatedGenome.CDS.1387) and (AAA028E20_AnnotatedGenome.CDS.1386) and (AAA028E20_AnnotatedGenome.CDS.1388) and (AAA028E20_AnnotatedGenome.CDS.1384) and (AAA028E20_AnnotatedGenome.CDS.1393) and (AAA028E20_AnnotatedGenome.CDS.1390) and (AAA028E20_AnnotatedGenome.CDS.477) and (AAA028E20_AnnotatedGenome.CDS.470) and (AAA028E20_AnnotatedGenome.CDS.1385) and (AAA028E20_AnnotatedGenome.CDS.1392) and (AAA028E20_AnnotatedGenome.CDS.1391) and (AAA028E20_AnnotatedGenome.CDS.1395) and (AAA028E20_AnnotatedGenome.CDS.1397) and (AAA028E20_AnnotatedGenome.CDS.1394)	NADH dehydrogenase (ubiquinone-8 & 3.5 protons)_c0	Unknown	Unknown	None	(4.5) cpd00067[c0] + (1) cpd15560[c0] + (1) cpd00004[c0] <=> (3.5) cpd00067[e0] + (1) cpd15561[c0] + (1) cpd00003[c0]
rxn00193_c0	<=>	c0	AAA028E20_AnnotatedGenome.CDS.972	L-Glutamate racemase_c0	Unknown	Unknown	None	(1) cpd00023[c0] <=> (1) cpd00186[c0]
rxn01073_c0	=>	c0	AAA028E20_AnnotatedGenome.CDS.655	sn-Glycero-3-phosphoethanolamine glycerophosphohydrolase_c0	Unknown	Unknown	None	(1) cpd00001[c0] + (1) cpd00908[c0] => (1) cpd00162[c0] + (1) cpd00080[c0]
rxn12844_c0	<=>	c0	AAA028E20_AnnotatedGenome.CDS.1297	Gly-Cys aminopeptidase_c0	Unknown	Unknown	None	(1) cpd15603[c0] + (1) cpd00001[c0] <=> (1) cpd00084[c0] + (1) cpd00033[c0]
rxn01332_c0	=>	c0	() and () and (AAA028E20_AnnotatedGenome.CDS.1025)	Phosphoenolpyruvate:D-erythrose-4-phosphate_c0	Unknown	Unknown	None	(1) cpd00236[c0] + (1) cpd00001[c0] + (1) cpd00061[c0] => (1) cpd02857[c0] + (1) cpd00067[c0] + (1) cpd00009[c0]
