,AAA023D18,AAA023J06,AAA024D14,AAA027E14,AAA027J17,AAA027L06,AAA027L17,AAA027M14,AAA028A23,AAA028E20,AAA028G02,AAA028I14,AAA028K15,AAA028P02,AAA041L13,AAA044D11,AAA044N04,AAA044O16,AAA278I18,AAA278O22,AB141P03,acIB-AMD-6,acIB-AMD-7,acMicro-1,acMicro-4,BIN_10,BIN_15,bin_29_2_acIII,bin_7_acI-B2,MEint10152,MEint1091,MEint11576,MEint1363,MEint14260,MEint1719,MEint1953,MEint2297,MEint2538,MEint2729,MEint283,MEint3119,MEint3163,MEint3864,MEint4252,MEint885,Rhodoluna,TBepi149,TBepi2057,TBepi2754,TBepi2973,TBepi3207,TBepi3256,TBepi3475,TBepi4163,TBepi4208,TBhypo2152,TBhypo3180,TBhypo3219,TBhypo3463,TBhypo3765,TBhypo3838,TBhypo680,TBhypo9906
TBepi2973,0.0705882352941,0.129411764706,0.141176470588,0.0588235294118,0.117647058824,0.141176470588,0.164705882353,0.152941176471,0.152941176471,0.141176470588,0.211764705882,0.129411764706,0.0941176470588,0.235294117647,0.211764705882,0.141176470588,0.2,0.188235294118,0.117647058824,0.223529411765,0.105882352941,0.0823529411765,0.141176470588,0.164705882353,0.152941176471,0.188235294118,0.141176470588,0.317647058824,0.152941176471,0.211764705882,0.188235294118,0.105882352941,0.117647058824,0.188235294118,0.2,0.247058823529,0.188235294118,0.211764705882,0.188235294118,0.117647058824,0.152941176471,0.176470588235,0.164705882353,0.164705882353,0.105882352941,0.305882352941,0.0235294117647,0.152941176471,0.176470588235,0.0,0.164705882353,0.188235294118,0.164705882353,0.188235294118,0.129411764706,0.141176470588,0.105882352941,0.105882352941,0.188235294118,0.176470588235,0.0117647058824,0.152941176471,0.0823529411765
TBepi3207,0.029702970297,0.049504950495,0.039603960396,0.158415841584,0.039603960396,0.029702970297,0.19801980198,0.039603960396,0.029702970297,0.0594059405941,0.0792079207921,0.029702970297,0.138613861386,0.188118811881,0.0792079207921,0.019801980198,0.0891089108911,0.0792079207921,0.029702970297,0.0891089108911,0.029702970297,0.00990099009901,0.039603960396,0.207920792079,0.0891089108911,0.0594059405941,0.188118811881,0.257425742574,0.039603960396,0.267326732673,0.227722772277,0.188118811881,0.029702970297,0.178217821782,0.217821782178,0.257425742574,0.0693069306931,0.207920792079,0.217821782178,0.029702970297,0.0594059405941,0.217821782178,0.0693069306931,0.039603960396,0.0594059405941,0.227722772277,0.019801980198,0.049504950495,0.049504950495,0.19801980198,0.0,0.227722772277,0.0594059405941,0.0990099009901,0.049504950495,0.019801980198,0.227722772277,0.217821782178,0.0594059405941,0.0792079207921,0.019801980198,0.039603960396,0.178217821782
TBepi3256,0.0842105263158,0.0315789473684,0.115789473684,0.0842105263158,0.147368421053,0.178947368421,0.115789473684,0.147368421053,0.147368421053,0.115789473684,0.189473684211,0.0947368421053,0.0526315789474,0.221052631579,0.168421052632,0.147368421053,0.168421052632,0.168421052632,0.136842105263,0.157894736842,0.0842105263158,0.0842105263158,0.115789473684,0.178947368421,0.147368421053,0.168421052632,0.126315789474,0.263157894737,0.189473684211,0.178947368421,0.136842105263,0.115789473684,0.168421052632,0.136842105263,0.147368421053,0.221052631579,0.168421052632,0.210526315789,0.126315789474,0.126315789474,0.115789473684,0.147368421053,0.126315789474,0.157894736842,0.0947368421053,0.263157894737,0.0210526315789,0.178947368421,0.178947368421,0.157894736842,0.157894736842,0.0,0.157894736842,0.105263157895,0.136842105263,0.0947368421053,0.168421052632,0.157894736842,0.168421052632,0.115789473684,0.0842105263158,0.157894736842,0.0842105263158
TBepi3475,0.131313131313,0.0707070707071,0.0909090909091,0.181818181818,0.10101010101,0.151515151515,0.262626262626,0.111111111111,0.141414141414,0.141414141414,0.171717171717,0.0707070707071,0.161616161616,0.232323232323,0.121212121212,0.121212121212,0.151515151515,0.151515151515,0.121212121212,0.161616161616,0.0808080808081,0.040404040404,0.10101010101,0.262626262626,0.131313131313,0.121212121212,0.292929292929,0.323232323232,0.10101010101,0.363636363636,0.323232323232,0.262626262626,0.10101010101,0.282828282828,0.323232323232,0.333333333333,0.141414141414,0.252525252525,0.292929292929,0.121212121212,0.121212121212,0.313131313131,0.10101010101,0.141414141414,0.0707070707071,0.313131313131,0.040404040404,0.131313131313,0.141414141414,0.272727272727,0.151515151515,0.30303030303,0.0,0.161616161616,0.111111111111,0.121212121212,0.272727272727,0.282828282828,0.161616161616,0.161616161616,0.040404040404,0.121212121212,0.272727272727
TBepi4163,0.0851063829787,0.031914893617,0.127659574468,0.0851063829787,0.18085106383,0.191489361702,0.106382978723,0.159574468085,0.148936170213,0.13829787234,0.234042553191,0.106382978723,0.127659574468,0.234042553191,0.234042553191,0.223404255319,0.202127659574,0.191489361702,0.170212765957,0.223404255319,0.117021276596,0.106382978723,0.13829787234,0.234042553191,0.212765957447,0.18085106383,0.18085106383,0.297872340426,0.212765957447,0.265957446809,0.212765957447,0.170212765957,0.159574468085,0.202127659574,0.223404255319,0.265957446809,0.244680851064,0.234042553191,0.202127659574,0.170212765957,0.18085106383,0.234042553191,0.13829787234,0.234042553191,0.13829787234,0.329787234043,0.0212765957447,0.223404255319,0.244680851064,0.234042553191,0.234042553191,0.127659574468,0.212765957447,0.0,0.234042553191,0.106382978723,0.234042553191,0.212765957447,0.255319148936,0.170212765957,0.117021276596,0.234042553191,0.18085106383
TBepi4208,0.0804597701149,0.0574712643678,0.0919540229885,0.183908045977,0.126436781609,0.126436781609,0.287356321839,0.126436781609,0.149425287356,0.0919540229885,0.183908045977,0.0574712643678,0.183908045977,0.206896551724,0.16091954023,0.103448275862,0.183908045977,0.149425287356,0.0919540229885,0.149425287356,0.114942528736,0.0459770114943,0.114942528736,0.229885057471,0.149425287356,0.126436781609,0.252873563218,0.333333333333,0.0919540229885,0.287356321839,0.333333333333,0.275862068966,0.0804597701149,0.298850574713,0.344827586207,0.275862068966,0.126436781609,0.195402298851,0.32183908046,0.0689655172414,0.114942528736,0.298850574713,0.114942528736,0.126436781609,0.0574712643678,0.287356321839,0.0114942528736,0.126436781609,0.149425287356,0.252873563218,0.137931034483,0.287356321839,0.0919540229885,0.195402298851,0.0,0.103448275862,0.298850574713,0.287356321839,0.149425287356,0.172413793103,0.0114942528736,0.103448275862,0.252873563218
TBhypo2152,0.0842105263158,0.0315789473684,0.0947368421053,0.252631578947,0.168421052632,0.168421052632,0.231578947368,0.157894736842,0.0947368421053,0.115789473684,0.231578947368,0.0842105263158,0.231578947368,0.294736842105,0.231578947368,0.178947368421,0.178947368421,0.178947368421,0.157894736842,0.178947368421,0.0842105263158,0.0947368421053,0.0947368421053,0.221052631579,0.231578947368,0.168421052632,0.357894736842,0.315789473684,0.189473684211,0.389473684211,0.357894736842,0.347368421053,0.126315789474,0.315789473684,0.389473684211,0.294736842105,0.242105263158,0.242105263158,0.347368421053,0.168421052632,0.157894736842,0.378947368421,0.147368421053,0.210526315789,0.105263157895,0.368421052632,0.0105263157895,0.168421052632,0.210526315789,0.347368421053,0.168421052632,0.252631578947,0.168421052632,0.126315789474,0.210526315789,0.0,0.368421052632,0.389473684211,0.189473684211,0.178947368421,0.105263157895,0.2,0.294736842105
TBhypo3180,0.0609756097561,0.0731707317073,0.0975609756098,0.0609756097561,0.0975609756098,0.121951219512,0.134146341463,0.121951219512,0.109756097561,0.134146341463,0.134146341463,0.0731707317073,0.0609756097561,0.182926829268,0.134146341463,0.109756097561,0.146341463415,0.134146341463,0.0853658536585,0.158536585366,0.0487804878049,0.0365853658537,0.0975609756098,0.146341463415,0.0975609756098,0.121951219512,0.109756097561,0.268292682927,0.121951219512,0.19512195122,0.134146341463,0.0609756097561,0.0975609756098,0.109756097561,0.146341463415,0.219512195122,0.134146341463,0.182926829268,0.134146341463,0.109756097561,0.0975609756098,0.146341463415,0.0975609756098,0.134146341463,0.0609756097561,0.243902439024,0.0121951219512,0.121951219512,0.121951219512,0.0243902439024,0.134146341463,0.121951219512,0.0975609756098,0.134146341463,0.0853658536585,0.0975609756098,0.0,0.0365853658537,0.134146341463,0.146341463415,0.0,0.109756097561,0.0487804878049
TBhypo3219,0.115942028986,0.0869565217391,0.159420289855,0.0434782608696,0.130434782609,0.188405797101,0.101449275362,0.159420289855,0.144927536232,0.159420289855,0.188405797101,0.115942028986,0.0724637681159,0.130434782609,0.188405797101,0.115942028986,0.188405797101,0.159420289855,0.144927536232,0.202898550725,0.115942028986,0.0434782608696,0.130434782609,0.101449275362,0.173913043478,0.188405797101,0.159420289855,0.246376811594,0.173913043478,0.202898550725,0.188405797101,0.144927536232,0.0869565217391,0.173913043478,0.231884057971,0.231884057971,0.144927536232,0.144927536232,0.188405797101,0.130434782609,0.144927536232,0.217391304348,0.101449275362,0.173913043478,0.115942028986,0.217391304348,0.0289855072464,0.159420289855,0.173913043478,0.0869565217391,0.188405797101,0.202898550725,0.159420289855,0.202898550725,0.159420289855,0.159420289855,0.115942028986,0.0,0.202898550725,0.217391304348,0.101449275362,0.159420289855,0.101449275362
TBhypo3463,0.0,0.031914893617,0.0531914893617,0.159574468085,0.0531914893617,0.0531914893617,0.212765957447,0.0425531914894,0.0531914893617,0.0425531914894,0.0744680851064,0.0212765957447,0.13829787234,0.148936170213,0.0531914893617,0.0212765957447,0.0744680851064,0.0744680851064,0.031914893617,0.063829787234,0.0212765957447,0.0106382978723,0.0531914893617,0.148936170213,0.0531914893617,0.0425531914894,0.18085106383,0.223404255319,0.031914893617,0.244680851064,0.212765957447,0.18085106383,0.0212765957447,0.191489361702,0.212765957447,0.212765957447,0.063829787234,0.18085106383,0.212765957447,0.0425531914894,0.0425531914894,0.202127659574,0.0531914893617,0.031914893617,0.0425531914894,0.191489361702,0.0106382978723,0.0106382978723,0.0531914893617,0.170212765957,0.0425531914894,0.212765957447,0.0425531914894,0.0744680851064,0.031914893617,0.0212765957447,0.191489361702,0.191489361702,0.0,0.063829787234,0.0106382978723,0.031914893617,0.18085106383
TBhypo3765,0.11320754717,0.0471698113208,0.11320754717,0.169811320755,0.141509433962,0.141509433962,0.207547169811,0.132075471698,0.150943396226,0.122641509434,0.150943396226,0.0471698113208,0.150943396226,0.245283018868,0.132075471698,0.132075471698,0.160377358491,0.150943396226,0.122641509434,0.132075471698,0.103773584906,0.0943396226415,0.122641509434,0.207547169811,0.103773584906,0.141509433962,0.216981132075,0.292452830189,0.122641509434,0.254716981132,0.264150943396,0.235849056604,0.122641509434,0.254716981132,0.27358490566,0.235849056604,0.150943396226,0.235849056604,0.254716981132,0.103773584906,0.0849056603774,0.264150943396,0.103773584906,0.141509433962,0.0471698113208,0.283018867925,0.0188679245283,0.141509433962,0.160377358491,0.22641509434,0.122641509434,0.207547169811,0.122641509434,0.0754716981132,0.122641509434,0.0943396226415,0.264150943396,0.264150943396,0.141509433962,0.0,0.0377358490566,0.150943396226,0.207547169811
TBhypo3838,0.107142857143,0.309523809524,0.107142857143,0.261904761905,0.178571428571,0.214285714286,0.333333333333,0.214285714286,0.166666666667,0.214285714286,0.47619047619,0.357142857143,0.202380952381,0.511904761905,0.452380952381,0.392857142857,0.392857142857,0.452380952381,0.178571428571,0.47619047619,0.0952380952381,0.0952380952381,0.142857142857,0.452380952381,0.404761904762,0.22619047619,0.547619047619,0.571428571429,0.404761904762,0.654761904762,0.607142857143,0.345238095238,0.154761904762,0.595238095238,0.630952380952,0.595238095238,0.404761904762,0.571428571429,0.607142857143,0.178571428571,0.392857142857,0.583333333333,0.142857142857,0.416666666667,0.166666666667,0.595238095238,0.202380952381,0.369047619048,0.452380952381,0.5,0.392857142857,0.559523809524,0.357142857143,0.404761904762,0.392857142857,0.333333333333,0.52380952381,0.52380952381,0.392857142857,0.416666666667,0.0,0.214285714286,0.47619047619
TBhypo680,0.0215053763441,0.279569892473,0.0752688172043,0.182795698925,0.0645161290323,0.0860215053763,0.258064516129,0.0537634408602,0.0752688172043,0.0645161290323,0.322580645161,0.236559139785,0.161290322581,0.408602150538,0.311827956989,0.258064516129,0.333333333333,0.301075268817,0.0537634408602,0.311827956989,0.0322580645161,0.0,0.0430107526882,0.440860215054,0.301075268817,0.10752688172,0.397849462366,0.505376344086,0.247311827957,0.494623655914,0.451612903226,0.225806451613,0.0537634408602,0.408602150538,0.462365591398,0.505376344086,0.279569892473,0.408602150538,0.41935483871,0.0537634408602,0.268817204301,0.451612903226,0.0860215053763,0.247311827957,0.0860215053763,0.47311827957,0.182795698925,0.236559139785,0.236559139785,0.397849462366,0.279569892473,0.462365591398,0.268817204301,0.344086021505,0.247311827957,0.225806451613,0.430107526882,0.430107526882,0.290322580645,0.333333333333,0.010752688172,0.0,0.408602150538
TBhypo9906,0.133333333333,0.155555555556,0.155555555556,0.0777777777778,0.188888888889,0.233333333333,0.188888888889,0.233333333333,0.166666666667,0.155555555556,0.255555555556,0.111111111111,0.0555555555556,0.277777777778,0.266666666667,0.222222222222,0.233333333333,0.233333333333,0.177777777778,0.255555555556,0.111111111111,0.111111111111,0.133333333333,0.2,0.177777777778,0.244444444444,0.144444444444,0.344444444444,0.188888888889,0.277777777778,0.222222222222,0.122222222222,0.2,0.2,0.211111111111,0.333333333333,0.233333333333,0.288888888889,0.2,0.133333333333,0.211111111111,0.211111111111,0.166666666667,0.233333333333,0.155555555556,0.366666666667,0.0333333333333,0.233333333333,0.255555555556,0.211111111111,0.233333333333,0.211111111111,0.244444444444,0.222222222222,0.211111111111,0.188888888889,0.244444444444,0.188888888889,0.266666666667,0.211111111111,0.1,0.233333333333,0.0
