,AAA023D18,AAA023J06,AAA024D14,AAA027D23,AAA027E14,AAA027F04,AAA027J17,AAA027L06,AAA027L17,AAA027M14,AAA028A23,AAA028C09,AAA028E20,AAA028G02,AAA028I14,AAA028N15,AAA028P02,AAA041L13,AAA044D11,AAA044N04,AAA044O16,AAA278I18,AAA278O22,AB141P03,MEintmetabat10152,MEintmetabat1091,MEintmetabat11576,MEintmetabat1363,MEintmetabat14260,MEintmetabat1719,MEintmetabat1953,MEintmetabat2297,MEintmetabat2538,MEintmetabat2729,MEintmetabat283,MEintmetabat3119,MEintmetabat3163,MEintmetabat3864,MEintmetabat4252,MEintmetabat6647,MEintmetabat885,TBepimetabat149,TBepimetabat2057,TBepimetabat2754,TBepimetabat2973,TBepimetabat3207,TBepimetabat3256,TBepimetabat3475,TBepimetabat4163,TBepimetabat4208,TBhypometabat2152,TBhypometabat3180,TBhypometabat3219,TBhypometabat3463,TBhypometabat3765,TBhypometabat3815,TBhypometabat3838,TBhypometabat680,TBhypometabat9906
TBepimetabat3207,0.05042016806722689,0.05042016806722689,0.07563025210084033,0.05042016806722689,0.12605042016806722,0.008403361344537815,0.058823529411764705,0.05042016806722689,0.16806722689075632,0.05042016806722689,0.058823529411764705,0.0,0.08403361344537816,0.09243697478991597,0.04201680672268908,0.058823529411764705,0.1092436974789916,0.08403361344537816,0.05042016806722689,0.09243697478991597,0.08403361344537816,0.06722689075630252,0.07563025210084033,0.05042016806722689,0.20168067226890757,0.21008403361344538,0.17647058823529413,0.03361344537815126,0.15966386554621848,0.18487394957983194,0.17647058823529413,0.07563025210084033,0.15126050420168066,0.21008403361344538,0.04201680672268908,0.07563025210084033,0.18487394957983194,0.06722689075630252,0.05042016806722689,0.04201680672268908,0.06722689075630252,0.04201680672268908,0.04201680672268908,0.07563025210084033,0.16806722689075632,0.0,0.18487394957983194,0.058823529411764705,0.06722689075630252,0.05042016806722689,0.03361344537815126,0.17647058823529413,0.17647058823529413,0.04201680672268908,0.07563025210084033,0.23529411764705882,0.03361344537815126,0.07563025210084033,0.03361344537815126
TBepimetabat3256,0.06779661016949153,0.06779661016949153,0.0847457627118644,0.1440677966101695,0.05084745762711865,0.025423728813559324,0.1016949152542373,0.1271186440677966,0.1016949152542373,0.1016949152542373,0.09322033898305085,0.00847457627118644,0.11864406779661017,0.17796610169491525,0.07627118644067797,0.11864406779661017,0.15254237288135594,0.16101694915254236,0.1440677966101695,0.16101694915254236,0.15254237288135594,0.11864406779661017,0.15254237288135594,0.0423728813559322,0.1864406779661017,0.1440677966101695,0.09322033898305085,0.13559322033898305,0.0847457627118644,0.11864406779661017,0.1864406779661017,0.13559322033898305,0.1694915254237288,0.11016949152542373,0.06779661016949153,0.1440677966101695,0.15254237288135594,0.07627118644067797,0.13559322033898305,0.11864406779661017,0.06779661016949153,0.07627118644067797,0.1440677966101695,0.15254237288135594,0.11016949152542373,0.15254237288135594,0.0,0.11864406779661017,0.06779661016949153,0.11864406779661017,0.1016949152542373,0.11864406779661017,0.1016949152542373,0.16101694915254236,0.0847457627118644,0.22033898305084745,0.059322033898305086,0.1440677966101695,0.0423728813559322
TBepimetabat3475,0.09302325581395349,0.08527131782945736,0.09302325581395349,0.11627906976744186,0.15503875968992248,0.031007751937984496,0.10852713178294573,0.10852713178294573,0.2248062015503876,0.07751937984496124,0.09302325581395349,0.0,0.11627906976744186,0.15503875968992248,0.05426356589147287,0.10852713178294573,0.17054263565891473,0.13953488372093023,0.09302325581395349,0.14728682170542637,0.13178294573643412,0.07751937984496124,0.12403100775193798,0.07751937984496124,0.24806201550387597,0.24031007751937986,0.20930232558139536,0.10077519379844961,0.20930232558139536,0.24806201550387597,0.21705426356589147,0.12403100775193798,0.17054263565891473,0.24806201550387597,0.08527131782945736,0.10077519379844961,0.2558139534883721,0.08527131782945736,0.08527131782945736,0.12403100775193798,0.05426356589147287,0.10077519379844961,0.09302325581395349,0.10852713178294573,0.18604651162790697,0.16279069767441862,0.24031007751937986,0.0,0.11627906976744186,0.09302325581395349,0.08527131782945736,0.1937984496124031,0.20930232558139536,0.13953488372093023,0.12403100775193798,0.27906976744186046,0.031007751937984496,0.10077519379844961,0.06201550387596899
TBepimetabat4163,0.07446808510638298,0.09574468085106383,0.20212765957446807,0.2127659574468085,0.10638297872340426,0.02127659574468085,0.19148936170212766,0.24468085106382978,0.1276595744680851,0.1276595744680851,0.18085106382978725,0.010638297872340425,0.1702127659574468,0.2978723404255319,0.1595744680851064,0.24468085106382978,0.19148936170212766,0.2872340425531915,0.26595744680851063,0.3191489361702128,0.2127659574468085,0.2127659574468085,0.2872340425531915,0.13829787234042554,0.30851063829787234,0.24468085106382978,0.11702127659574468,0.2127659574468085,0.1702127659574468,0.2872340425531915,0.2127659574468085,0.3191489361702128,0.1702127659574468,0.23404255319148937,0.19148936170212766,0.2553191489361702,0.2978723404255319,0.1702127659574468,0.2872340425531915,0.13829787234042554,0.1702127659574468,0.1595744680851064,0.24468085106382978,0.2978723404255319,0.2553191489361702,0.2978723404255319,0.19148936170212766,0.22340425531914893,0.0,0.26595744680851063,0.22340425531914893,0.24468085106382978,0.26595744680851063,0.3191489361702128,0.22340425531914893,0.3404255319148936,0.1702127659574468,0.2872340425531915,0.18085106382978725
TBepimetabat4208,0.05128205128205128,0.05982905982905983,0.07692307692307693,0.07692307692307693,0.1282051282051282,0.017094017094017096,0.06837606837606838,0.05128205128205128,0.23931623931623933,0.042735042735042736,0.05128205128205128,0.0,0.08547008547008547,0.1111111111111111,0.02564102564102564,0.05128205128205128,0.1452991452991453,0.11965811965811966,0.05982905982905983,0.1282051282051282,0.09401709401709402,0.05128205128205128,0.10256410256410256,0.05982905982905983,0.2222222222222222,0.23076923076923078,0.19658119658119658,0.06837606837606838,0.19658119658119658,0.23931623931623933,0.1794871794871795,0.07692307692307693,0.17094017094017094,0.23931623931623933,0.02564102564102564,0.05982905982905983,0.24786324786324787,0.10256410256410256,0.05982905982905983,0.06837606837606838,0.05982905982905983,0.05128205128205128,0.06837606837606838,0.06837606837606838,0.17094017094017094,0.10256410256410256,0.21367521367521367,0.042735042735042736,0.11965811965811966,0.0,0.042735042735042736,0.19658119658119658,0.18803418803418803,0.08547008547008547,0.10256410256410256,0.23931623931623933,0.008547008547008548,0.05128205128205128,0.042735042735042736
TBhypometabat2152,0.06722689075630252,0.08403361344537816,0.10084033613445378,0.21008403361344538,0.21008403361344538,0.01680672268907563,0.08403361344537816,0.1092436974789916,0.29411764705882354,0.058823529411764705,0.08403361344537816,0.0,0.1092436974789916,0.2184873949579832,0.06722689075630252,0.16806722689075632,0.23529411764705882,0.2184873949579832,0.18487394957983194,0.2184873949579832,0.18487394957983194,0.08403361344537816,0.226890756302521,0.06722689075630252,0.3025210084033613,0.35294117647058826,0.21008403361344538,0.09243697478991597,0.2773109243697479,0.35294117647058826,0.21008403361344538,0.2184873949579832,0.25210084033613445,0.2689075630252101,0.07563025210084033,0.18487394957983194,0.3697478991596639,0.14285714285714285,0.19327731092436976,0.13445378151260504,0.1092436974789916,0.06722689075630252,0.16806722689075632,0.19327731092436976,0.29411764705882354,0.21008403361344538,0.31932773109243695,0.16806722689075632,0.13445378151260504,0.17647058823529413,0.0,0.29411764705882354,0.33613445378151263,0.2184873949579832,0.24369747899159663,0.35294117647058826,0.1092436974789916,0.18487394957983194,0.11764705882352941
TBhypometabat3180,0.08080808080808081,0.08080808080808081,0.1111111111111111,0.08080808080808081,0.08080808080808081,0.04040404040404041,0.08080808080808081,0.13131313131313133,0.12121212121212122,0.08080808080808081,0.1111111111111111,0.0,0.10101010101010101,0.1111111111111111,0.08080808080808081,0.1111111111111111,0.12121212121212122,0.18181818181818182,0.10101010101010101,0.1717171717171717,0.10101010101010101,0.12121212121212122,0.15151515151515152,0.10101010101010101,0.15151515151515152,0.15151515151515152,0.050505050505050504,0.13131313131313133,0.1111111111111111,0.16161616161616163,0.16161616161616163,0.1414141414141414,0.10101010101010101,0.1717171717171717,0.1111111111111111,0.1111111111111111,0.1919191919191919,0.1414141414141414,0.15151515151515152,0.08080808080808081,0.0707070707070707,0.030303030303030304,0.1111111111111111,0.13131313131313133,0.020202020202020204,0.1717171717171717,0.1717171717171717,0.0707070707070707,0.12121212121212122,0.06060606060606061,0.10101010101010101,0.0,0.08080808080808081,0.1414141414141414,0.16161616161616163,0.1414141414141414,0.010101010101010102,0.08080808080808081,0.030303030303030304
TBhypometabat3219,0.09,0.1,0.11,0.12,0.06,0.06,0.1,0.14,0.14,0.13,0.11,0.0,0.14,0.16,0.08,0.12,0.11,0.2,0.15,0.19,0.15,0.11,0.15,0.12,0.15,0.17,0.1,0.11,0.17,0.17,0.17,0.13,0.12,0.18,0.09,0.17,0.19,0.11,0.15,0.11,0.1,0.01,0.17,0.16,0.12,0.2,0.14,0.12,0.15,0.13,0.14,0.14,0.0,0.2,0.16,0.15,0.1,0.14,0.08
TBhypometabat3463,0.02586206896551724,0.034482758620689655,0.07758620689655173,0.04310344827586207,0.1206896551724138,0.008620689655172414,0.0603448275862069,0.04310344827586207,0.1810344827586207,0.05172413793103448,0.05172413793103448,0.0,0.06896551724137931,0.08620689655172414,0.017241379310344827,0.04310344827586207,0.07758620689655173,0.07758620689655173,0.034482758620689655,0.08620689655172414,0.07758620689655173,0.0603448275862069,0.06896551724137931,0.05172413793103448,0.15517241379310345,0.19827586206896552,0.16379310344827586,0.017241379310344827,0.1724137931034483,0.1896551724137931,0.15517241379310345,0.0603448275862069,0.12931034482758622,0.20689655172413793,0.04310344827586207,0.05172413793103448,0.1896551724137931,0.0603448275862069,0.034482758620689655,0.02586206896551724,0.04310344827586207,0.02586206896551724,0.034482758620689655,0.06896551724137931,0.16379310344827586,0.0603448275862069,0.19827586206896552,0.04310344827586207,0.07758620689655173,0.04310344827586207,0.034482758620689655,0.1724137931034483,0.16379310344827586,0.0,0.06896551724137931,0.21551724137931033,0.017241379310344827,0.0603448275862069,0.017241379310344827
TBhypometabat3765,0.045454545454545456,0.06060606060606061,0.06818181818181818,0.05303030303030303,0.12878787878787878,0.022727272727272728,0.09090909090909091,0.07575757575757576,0.1590909090909091,0.06818181818181818,0.06060606060606061,0.007575757575757576,0.09848484848484848,0.10606060606060606,0.05303030303030303,0.06060606060606061,0.1893939393939394,0.08333333333333333,0.09848484848484848,0.11363636363636363,0.10606060606060606,0.06818181818181818,0.07575757575757576,0.045454545454545456,0.23484848484848486,0.17424242424242425,0.1590909090909091,0.08333333333333333,0.12878787878787878,0.1590909090909091,0.17424242424242425,0.09848484848484848,0.18181818181818182,0.1893939393939394,0.05303030303030303,0.08333333333333333,0.16666666666666666,0.05303030303030303,0.09090909090909091,0.07575757575757576,0.030303030303030304,0.07575757575757576,0.07575757575757576,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.1590909090909091,0.06060606060606061,0.03787878787878788,0.06818181818181818,0.08333333333333333,0.1893939393939394,0.17424242424242425,0.09848484848484848,0.0,0.2803030303030303,0.015151515151515152,0.09848484848484848,0.045454545454545456
TBhypometabat3815,0.08264462809917356,0.05785123966942149,0.10743801652892562,0.09917355371900827,0.049586776859504134,0.0,0.11570247933884298,0.09917355371900827,0.09090909090909091,0.11570247933884298,0.10743801652892562,0.0,0.09917355371900827,0.12396694214876033,0.08264462809917356,0.06611570247933884,0.0743801652892562,0.15702479338842976,0.09090909090909091,0.12396694214876033,0.1322314049586777,0.10743801652892562,0.09090909090909091,0.11570247933884298,0.12396694214876033,0.11570247933884298,0.0743801652892562,0.08264462809917356,0.08264462809917356,0.12396694214876033,0.1322314049586777,0.11570247933884298,0.09090909090909091,0.1487603305785124,0.09090909090909091,0.09917355371900827,0.11570247933884298,0.09917355371900827,0.09917355371900827,0.11570247933884298,0.09090909090909091,0.05785123966942149,0.12396694214876033,0.12396694214876033,0.08264462809917356,0.12396694214876033,0.10743801652892562,0.08264462809917356,0.09090909090909091,0.09917355371900827,0.11570247933884298,0.09917355371900827,0.06611570247933884,0.10743801652892562,0.09917355371900827,0.0,0.0743801652892562,0.10743801652892562,0.06611570247933884
TBhypometabat3838,0.09876543209876543,0.1728395061728395,0.2222222222222222,0.18518518518518517,0.2716049382716049,0.08641975308641975,0.18518518518518517,0.20987654320987653,0.38271604938271603,0.19753086419753085,0.1728395061728395,0.012345679012345678,0.2345679012345679,0.2962962962962963,0.1728395061728395,0.19753086419753085,0.2839506172839506,0.25925925925925924,0.19753086419753085,0.2839506172839506,0.2716049382716049,0.1728395061728395,0.2345679012345679,0.12345679012345678,0.41975308641975306,0.41975308641975306,0.32098765432098764,0.20987654320987653,0.37037037037037035,0.41975308641975306,0.35802469135802467,0.2345679012345679,0.30864197530864196,0.43209876543209874,0.1728395061728395,0.2222222222222222,0.4444444444444444,0.20987654320987653,0.2222222222222222,0.19753086419753085,0.1728395061728395,0.13580246913580246,0.18518518518518517,0.2345679012345679,0.2962962962962963,0.25925925925925924,0.3950617283950617,0.1728395061728395,0.20987654320987653,0.19753086419753085,0.19753086419753085,0.37037037037037035,0.37037037037037035,0.24691358024691357,0.20987654320987653,0.4567901234567901,0.0,0.2345679012345679,0.12345679012345678
TBhypometabat680,0.02459016393442623,0.18032786885245902,0.07377049180327869,0.06557377049180328,0.13114754098360656,0.12295081967213115,0.040983606557377046,0.04918032786885246,0.20491803278688525,0.01639344262295082,0.04918032786885246,0.0,0.05737704918032787,0.20491803278688525,0.13114754098360656,0.05737704918032787,0.22950819672131148,0.19672131147540983,0.14754098360655737,0.20491803278688525,0.18032786885245902,0.03278688524590164,0.18032786885245902,0.03278688524590164,0.30327868852459017,0.29508196721311475,0.18032786885245902,0.040983606557377046,0.2540983606557377,0.30327868852459017,0.16393442622950818,0.14754098360655737,0.27049180327868855,0.28688524590163933,0.02459016393442623,0.13934426229508196,0.3114754098360656,0.08196721311475409,0.13934426229508196,0.1721311475409836,0.04918032786885246,0.12295081967213115,0.13114754098360656,0.13114754098360656,0.26229508196721313,0.19672131147540983,0.29508196721311475,0.13934426229508196,0.19672131147540983,0.12295081967213115,0.13934426229508196,0.28688524590163933,0.27049180327868855,0.1885245901639344,0.19672131147540983,0.36065573770491804,0.00819672131147541,0.0,0.13934426229508196
TBhypometabat9906,0.16129032258064516,0.13709677419354838,0.18548387096774194,0.1693548387096774,0.21774193548387097,0.06451612903225806,0.1693548387096774,0.23387096774193547,0.33064516129032256,0.1935483870967742,0.1935483870967742,0.0,0.1774193548387097,0.22580645161290322,0.14516129032258066,0.20161290322580644,0.2661290322580645,0.25806451612903225,0.20967741935483872,0.2661290322580645,0.21774193548387097,0.21774193548387097,0.2661290322580645,0.1774193548387097,0.3548387096774194,0.33064516129032256,0.24193548387096775,0.25,0.28225806451612906,0.3709677419354839,0.29838709677419356,0.24193548387096775,0.25806451612903225,0.3629032258064516,0.1693548387096774,0.20967741935483872,0.3870967741935484,0.1935483870967742,0.24193548387096775,0.1532258064516129,0.1693548387096774,0.12903225806451613,0.20967741935483872,0.25,0.2903225806451613,0.27419354838709675,0.3467741935483871,0.1935483870967742,0.18548387096774194,0.1935483870967742,0.20967741935483872,0.3064516129032258,0.28225806451612906,0.25806451612903225,0.23387096774193547,0.3548387096774194,0.0967741935483871,0.21774193548387097,0.0
