,AAA023D18,AAA023J06,AAA024D14,AAA027E14,AAA027J17,AAA027L06,AAA027L17,AAA027M14,AAA028A23,AAA028E20,AAA028G02,AAA028I14,AAA028K15,AAA028P02,AAA041L13,AAA044D11,AAA044N04,AAA044O16,AAA278I18,AAA278O22,AB141P03,acIB-AMD-6,acIB-AMD-7,acMicro-1,acMicro-4,BIN_10,BIN_15,bin_29_2_acIII,bin_7_acI-B2,MEint10152,MEint1091,MEint11576,MEint1363,MEint14260,MEint1719,MEint1953,MEint2297,MEint2538,MEint2729,MEint283,MEint3119,MEint3163,MEint3864,MEint4252,MEint885,Rhodoluna,TBepi149,TBepi2057,TBepi2754,TBepi2973,TBepi3207,TBepi3256,TBepi3475,TBepi4163,TBepi4208,TBhypo2152,TBhypo3180,TBhypo3219,TBhypo3463,TBhypo3765,TBhypo3838,TBhypo680,TBhypo9906
AAA028G02,0.317647051349,0.611764691488,0.455294106934,0.268823523087,0.324705874713,0.505882341038,0.0494117635433,0.0941176448443,0.378431367566,0.176470584083,1.0,0.417647048997,0.202941171696,0.384313720369,0.91470588436,0.630000008706,0.89411764955,0.505882341038,0.53176469337,0.588235303806,0.176470584083,0.116078432563,0.378823520498,0.637254890888,0.67941174872,0.435294107405,0.487254894418,0.473529400623,0.74411762955,0.643725490736,0.423529401799,0.369607838362,0.51372548203,0.649607831774,0.637254890888,0.391176461384,0.705882336332,0.611764691488,0.655490184577,0.347058815363,0.758823511557,0.639803914358,0.189803924946,0.861764709135,0.384313720369,0.473529400623,0.0960784330334,0.854705885772,0.63196078513,0.660784313864,0.197647054173,0.373137261809,0.608823538616,0.139607855539,0.577058833481,0.719999983059,0.434313730957,0.510784305629,0.781372546321,0.814117627903,0.419411754837,0.551960787013,0.639019596729
AAA028I14,0.194805194805,0.415584415584,0.324675324675,0.181818181818,0.298701298701,0.25974025974,0.0909090909091,0.0779220779221,0.233766233766,0.0779220779221,0.467532467532,1.0,0.272727272727,0.155844155844,0.480519480519,0.714285714286,0.454545454545,0.246753246753,0.285714285714,0.467532467532,0.0779220779221,0.0909090909091,0.246753246753,0.350649350649,0.285714285714,0.246753246753,0.38961038961,0.311688311688,0.428571428571,0.701298701299,0.402597402597,0.220779220779,0.298701298701,0.720779220779,0.376623376623,0.181818181818,0.766233766234,0.415584415584,0.694805194805,0.272727272727,0.454545454545,0.694805194805,0.181818181818,0.441558441558,0.24025974026,0.363636363636,0.0649350649351,0.415584415584,0.701298701299,0.402597402597,0.155844155844,0.376623376623,0.474025974026,0.0519480519481,0.649350649351,0.493506493506,0.493506493506,0.337662337662,0.38961038961,0.467532467532,0.415584415584,0.402597402597,0.402597402597
AAA028K15,0.277777777778,0.472222222222,0.25,0.5,0.111111111111,0.5,0.0,0.0555555555556,0.333333333333,0.0833333333333,0.5,0.583333333333,1.0,0.333333333333,0.5,0.777777777778,0.472222222222,0.333333333333,0.5,0.472222222222,0.0833333333333,0.0,0.25,0.333333333333,0.5,0.305555555556,0.527777777778,0.611111111111,0.444444444444,0.638888888889,0.611111111111,0.527777777778,0.5,0.722222222222,0.472222222222,0.333333333333,0.75,0.333333333333,0.611111111111,0.138888888889,0.388888888889,0.694444444444,0.0277777777778,0.5,0.333333333333,0.611111111111,0.0,0.5,0.722222222222,0.5,0.0555555555556,0.194444444444,0.694444444444,0.0833333333333,0.444444444444,0.388888888889,0.666666666667,0.166666666667,0.416666666667,0.5,0.888888888889,0.972222222222,0.527777777778
AAA028P02,0.454545454545,0.477272727273,0.465909090909,0.386363636364,0.454545454545,0.659090909091,0.0909090909091,0.136363636364,0.431818181818,0.227272727273,0.772727272727,0.272727272727,0.272727272727,1.0,0.75,0.579545454545,0.704545454545,0.636363636364,0.636363636364,0.477272727273,0.181818181818,0.159090909091,0.454545454545,0.75,0.772727272727,0.522727272727,0.431818181818,0.545454545455,0.704545454545,0.613636363636,0.284090909091,0.477272727273,0.704545454545,0.568181818182,0.522727272727,0.704545454545,0.681818181818,0.795454545455,0.625,0.488636363636,0.590909090909,0.590909090909,0.295454545455,0.75,0.568181818182,0.590909090909,0.204545454545,0.75,0.590909090909,0.545454545455,0.352272727273,0.590909090909,0.556818181818,0.227272727273,0.477272727273,0.659090909091,0.386363636364,0.431818181818,0.738636363636,0.659090909091,0.590909090909,0.704545454545,0.568181818182
AAA041L13,0.29347825449,0.565217379017,0.434782599244,0.239130429584,0.315217384452,0.478260859168,0.0543478249055,0.0923913023393,0.349637677182,0.141304344754,0.858695655246,0.402173904301,0.19565216966,0.349637677182,1.0,0.586956530718,0.880434785208,0.467391294187,0.467391294187,0.548913053284,0.163043474716,0.153985507522,0.369565209357,0.588768106766,0.6902173763,0.423913034263,0.447463762012,0.489130424149,0.744565201205,0.626811595069,0.413043469282,0.360507242163,0.490942021936,0.605072454238,0.63224636669,0.358695644376,0.673913028828,0.576086943998,0.653985496652,0.347826079395,0.733695636224,0.617753617005,0.199275365233,0.793478265359,0.393115937106,0.467391294187,0.13224637756,0.836956525284,0.648550725032,0.605072465107,0.206521734641,0.355072470542,0.592391313209,0.13768117092,0.576086965737,0.652173898866,0.409420295447,0.523550716879,0.751811592352,0.744565201205,0.402173904301,0.561594205183,0.572463759294
AAA044D11,0.255956173189,0.404414595979,0.351764571902,0.149350241987,0.300855718131,0.383360956562,0.0712086420856,0.0959676327642,0.266626333331,0.0643075566121,0.553573731573,0.42246359694,0.292553207051,0.223595373595,0.5322015815,1.0,0.532328985762,0.31969042126,0.468212535543,0.43671170408,0.106637782268,0.138616390352,0.277232780704,0.369017296224,0.436425044491,0.330328719698,0.436584299818,0.447031491863,0.537520720081,0.653161758147,0.425914150315,0.259374875499,0.340775911743,0.630770373977,0.418662692482,0.277009823245,0.657313024325,0.362084359685,0.659808045734,0.309200739851,0.500414090448,0.659871747866,0.108187856819,0.574754764615,0.280874429834,0.468276237674,0.0676306950867,0.553541880508,0.614568724179,0.425914139676,0.187794595095,0.35427016778,0.592580818754,0.110438697364,0.592846223024,0.479264897833,0.426614863118,0.330169464371,0.5322015815,0.542776167169,0.507347026987,0.532074177238,0.473754631583
AAA044N04,0.31818181095,0.590909077479,0.477272716426,0.249999994318,0.261363630424,0.499999988636,0.0482954534478,0.0795454527376,0.365530298511,0.14772726937,0.863636366736,0.397727263688,0.193181813791,0.3428030263,0.920454547262,0.613636372417,1.0,0.499999988636,0.511363624742,0.55681819189,0.170454541581,0.14109848543,0.374999991477,0.604166656723,0.636363621901,0.431818172004,0.456439387354,0.499999988636,0.772727255165,0.60984848614,0.454545444215,0.354166662405,0.470643932485,0.592803020618,0.66098483725,0.397727263688,0.647727258006,0.545454533058,0.615530292829,0.284090902634,0.76136361906,0.606060599862,0.18844697299,0.795454550103,0.388257570721,0.454545444215,0.0928030319817,0.855113639657,0.598484850034,0.632575758351,0.173295450607,0.325757583506,0.616477281444,0.132575769714,0.545454555785,0.681818166322,0.439393944559,0.513257567881,0.78030302772,0.738636346849,0.420454535899,0.564393941718,0.60700756575
AAA044O16,0.436827958659,0.370967747919,0.637096784469,0.27419355281,0.391129038567,0.645161300728,0.0645161300728,0.104838711368,0.505376346861,0.209677422737,0.693548398283,0.306451617846,0.193548390219,0.443548394251,0.693548398283,0.604838703304,0.709677430801,1.0,0.616935493822,0.439516136121,0.201612906478,0.145161292664,0.508064524324,0.387096780437,0.620967751951,0.661290333247,0.338709682882,0.383064522307,0.564516138137,0.549731186286,0.370967747919,0.354838715401,0.572580654396,0.596774187045,0.403225812955,0.435483877992,0.645161284599,0.411290329214,0.661290317118,0.528225814971,0.532258073101,0.586021509452,0.26612903655,0.580645170656,0.467741943028,0.370967747919,0.153225808923,0.677419365765,0.650537639525,0.403225812955,0.350806457271,0.516129040583,0.516129040583,0.169354841441,0.528225798842,0.532258073101,0.387096780437,0.298387101587,0.604838719433,0.524193556842,0.483870975546,0.62903226821,0.387096780437
AAA278I18,0.41095890411,0.41095890411,0.643835616438,0.328767123288,0.493150684932,0.684931506849,0.0821917808219,0.143835616438,0.479452054795,0.205479452055,0.630136986301,0.301369863014,0.246575342466,0.383561643836,0.58904109589,0.650684931507,0.616438356164,0.534246575342,1.0,0.445205479452,0.205479452055,0.315068493151,0.493150684932,0.369863013699,0.609589041096,0.479452054795,0.287671232877,0.369863013699,0.541095890411,0.534246575342,0.27397260274,0.465753424658,0.657534246575,0.582191780822,0.41095890411,0.438356164384,0.561643835616,0.369863013699,0.595890410959,0.390410958904,0.568493150685,0.568493150685,0.205479452055,0.630136986301,0.479452054795,0.287671232877,0.150684931507,0.657534246575,0.534246575342,0.452054794521,0.232876712329,0.493150684932,0.472602739726,0.178082191781,0.452054794521,0.616438356164,0.315068493151,0.315068493151,0.561643835616,0.595890410959,0.58904109589,0.684931506849,0.472602739726
AAA278O22,0.223529411765,0.388235294118,0.354621847059,0.187394952941,0.416806705882,0.352941176471,0.0781512588235,0.117647058824,0.284313717647,0.188235282353,0.584873964706,0.423529411765,0.2,0.237254905882,0.600000023529,0.557142870588,0.576470611765,0.329411764706,0.374229682353,1.0,0.137815117647,0.129131647059,0.331092423529,0.484313729412,0.447058823529,0.329411764706,0.472549023529,0.517647058824,0.552941164706,0.649859952941,0.470588235294,0.254901964706,0.331372552941,0.632212882353,0.454901964706,0.317647058824,0.704201670588,0.435294117647,0.679271705882,0.326050411765,0.541176470588,0.634173670588,0.257703082353,0.576470611765,0.307843141176,0.482352941176,0.107843141176,0.603361364706,0.712044823529,0.407843152941,0.274789905882,0.355742305882,0.5529412,0.127170882353,0.631932788235,0.507563023529,0.454901976471,0.413725494118,0.549019623529,0.531092435294,0.403361341176,0.5019608,0.428851541176
AB141P03,0.3199999856,0.1600000128,0.573333365867,0.3199999856,0.433333314667,0.5600000448,0.2399999792,0.3599999888,0.3600000288,0.5200000016,0.6400000112,0.226666658133,0.1200000096,0.3200000256,0.600000048,0.626666650133,0.600000048,0.5200000416,0.573333365867,0.5200000016,1.0,0.373333349867,0.6600000528,0.346666667733,0.6800000544,0.3600000288,0.3600000288,0.2800000224,0.399999992,0.573333325867,0.2800000224,0.573333365867,0.4800000384,0.493333319467,0.413333353067,0.3600000288,0.6399999712,0.2800000224,0.5600000048,0.546666643733,0.5200000416,0.399999992,0.453333316267,0.600000008,0.293333343467,0.3600000288,0.253333340267,0.626666690133,0.666666653333,0.600000008,0.546666643733,0.493333319467,0.426666674133,0.386666670933,0.506666680533,0.333333346667,0.399999992,0.3600000288,0.400000032,0.533333322667,0.453333316267,0.5600000448,0.513333321067
acIB-AMD-6,0.205882358997,0.0,0.544117663062,0.117647062284,0.558823516436,0.352941186851,0.117647062284,0.16176471064,0.382352952422,0.235294124567,0.352941186851,0.205882358997,0.0,0.205882358997,0.421568630046,0.588235282007,0.411764717993,0.264705890138,0.676470608131,0.367647069637,0.274509802191,1.0,0.38235292301,0.205882358997,0.426470571367,0.235294124567,0.264705890138,0.294117655709,0.338235304066,0.411764688581,0.205882358997,0.465686278403,0.411764688581,0.455882366349,0.352941186851,0.245098036621,0.441176454152,0.147058827855,0.558823516436,0.38235292301,0.397058805796,0.51470586808,0.500000014706,0.38235292301,0.32352942128,0.235294124567,0.245098036621,0.450980395617,0.558823516436,0.411764717993,0.382352952422,0.441176454152,0.397058835208,0.205882358997,0.529411750865,0.294117655709,0.32352942128,0.382352952422,0.348039216119,0.308823538495,0.357843128172,0.441176483564,0.436274512832
acIB-AMD-7,0.528301906728,0.396226430046,0.830188710573,0.283018878604,0.716981121396,0.64150945817,0.0801886822713,0.113207551442,0.641509439302,0.245283028124,0.62264153293,0.358490579566,0.169811327163,0.377358504806,0.628930835054,0.754716990744,0.62264153293,0.60377360769,0.672955987659,0.547169813101,0.308176105969,0.224842744334,1.0,0.377358504806,0.660377364543,0.60377360769,0.207547177643,0.320754729085,0.547169813101,0.754716990744,0.169811327163,0.327044031209,0.627358495372,0.716981159131,0.283018878604,0.40251573217,0.754716990744,0.415094355287,0.773584915984,0.603773588822,0.52830188786,0.716981140263,0.174528308473,0.622641514062,0.490566056248,0.283018878604,0.157232704047,0.633647816364,0.764150953364,0.301886803845,0.231132084194,0.603773588822,0.438679261837,0.169811327163,0.707547177643,0.452830205767,0.226415102884,0.301886803845,0.515723283612,0.566037757209,0.503144660496,0.64150945817,0.312893087279
